,Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,Shipping Cost,Distance,order_coords
517,PAYMENT,5,2,76.36000061,166.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,William,11292,Saunders,XXXXXXXXX,Home Office,PR,7971 Foggy Highway,725.0,5,Golf,18.23452568,-66.37062073,USCA,Seattle,Estados Unidos,11292,7/25/2016 14:47,39159,502,34.0,0.170000002,97737,50.0,0.460000008,4,200.0,166.0,76.36000061,West of USA ,Washington,PAYMENT_REVIEW,98103.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/30/2016 14:47,Second Class,4.17,5994.817614377382,"Seattle, King County, Washington, United States"
518,PAYMENT,3,2,36.74000168,126.6800003,Late delivery,1,13,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Madison,6352,Smith,XXXXXXXXX,Home Office,PR,4167 Stony Extension,725.0,3,Footwear,18.23068428,-66.37052918,USCA,Denver,Estados Unidos,6352,4/13/2016 14:24,32102,282,1.279999971,0.01,80279,31.98999977,0.289999992,4,127.9599991,126.6800003,36.74000168,West of USA ,Colorado,PENDING_PAYMENT,80219.0,282,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide,Under Armour Women's Ignite PIP VI Slide,31.98999977,0,4/16/2016 14:24,Second Class,4.08,4403.471885244803,"Denver, Colorado, United States"
519,PAYMENT,4,2,102.2900009,208.7700043,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,John,5870,Hughes,XXXXXXXXX,Home Office,PR,9005 Old Robin Plaza,725.0,4,Apparel,18.2865181,-66.37051392,USCA,Los Angeles,Estados Unidos,5870,7/5/2016 5:42,37763,365,31.19000053,0.129999995,94239,59.99000168,0.49000001,4,239.9600067,208.7700043,102.2900009,West of USA ,California,PENDING_PAYMENT,90008.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/9/2016 5:42,Second Class,5.69,5409.809044447317,"Los Angeles, Los Angeles County, CAL Fire Contract Counties, California, United States"
520,PAYMENT,3,2,95.98000336,191.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,11776,Smith,XXXXXXXXX,Home Office,PR,7962 Thunder Zephyr Bend,725.0,4,Apparel,18.2077198,-66.37060547,USCA,Houston,Estados Unidos,11776,7/6/2016 18:08,37867,365,47.99000168,0.200000003,94512,59.99000168,0.5,4,239.9600067,191.9700012,95.98000336,US Center ,Texas,PENDING_PAYMENT,77095.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/9/2016 18:08,Second Class,4.54,3204.0644972746686,"Houston, Harris County, Texas, United States"
521,PAYMENT,6,2,67.48999786,179.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Virginia,7060,Carroll,XXXXXXXXX,Home Office,PR,5958 Emerald Nook,725.0,4,Apparel,18.26106262,-66.3705368,USCA,Philadelphia,Estados Unidos,7060,4/10/2016 17:23,31905,365,59.99000168,0.25,79729,59.99000168,0.379999995,4,239.9600067,179.9700012,67.48999786,East of USA,Pensilvania,PENDING_PAYMENT,19134.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/16/2016 17:23,Second Class,4.13,2548.7959807801453,"Philadelphia, Philadelphia County, Pennsylvania, United States"
522,PAYMENT,5,2,-53.99000168,179.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,3466,Smith,XXXXXXXXX,Home Office,PR,907 Merry Forest Way,725.0,4,Apparel,18.29281044,-66.3705368,USCA,Jacksonville,Estados Unidos,3466,6/13/2016 10:17,36269,365,59.99000168,0.25,90567,59.99000168,-0.300000012,4,239.9600067,179.9700012,-53.99000168,South of  USA ,Florida,PENDING_PAYMENT,32216.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/18/2016 10:17,Second Class,5.82,2041.7601437986789,"Jacksonville, Duval County, Florida, United States"
523,PAYMENT,3,2,56.33000183,179.9700012,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,11776,Smith,XXXXXXXXX,Home Office,PR,7962 Thunder Zephyr Bend,725.0,4,Apparel,18.2077198,-66.37060547,USCA,Houston,Estados Unidos,11776,7/6/2016 18:08,37867,365,59.99000168,0.25,94509,59.99000168,0.310000002,4,239.9600067,179.9700012,56.33000183,US Center ,Texas,PENDING_PAYMENT,77095.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/9/2016 18:08,Second Class,4.6,3204.0644972746686,"Houston, Harris County, Texas, United States"
524,PAYMENT,6,2,48.04000092,145.5599976,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,2426,Phillips,XXXXXXXXX,Home Office,PR,1088 Jagged Hills Nook,725.0,5,Golf,18.23387528,-66.3705368,USCA,Monroe,Estados Unidos,2426,8/8/2016 3:12,40085,627,14.39999962,0.090000004,100039,39.99000168,0.330000013,4,159.9600067,145.5599976,48.04000092,South of  USA ,Carolina del Norte,PENDING_PAYMENT,28110.0,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,8/14/2016 3:12,Second Class,4.6,2326.4291025369253,"Monroe, Union County, North Carolina, United States"
525,PAYMENT,6,2,52.70000076,170.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,2426,Phillips,XXXXXXXXX,Home Office,PR,1088 Jagged Hills Nook,725.0,5,Golf,18.23387528,-66.3705368,USCA,Monroe,Estados Unidos,2426,8/8/2016 3:12,40085,502,30.0,0.150000006,100036,50.0,0.310000002,4,200.0,170.0,52.70000076,South of  USA ,Carolina del Norte,PENDING_PAYMENT,28110.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/14/2016 3:12,Second Class,5.62,2326.4291025369253,"Monroe, Union County, North Carolina, United States"
526,PAYMENT,5,2,-652.4299927,434.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Jane,1834,Nichols,XXXXXXXXX,Home Office,PR,5105 Tawny Park,725.0,3,Footwear,18.27898979,-66.37052918,Africa,Kinshasa,República Democrática del Congo,1834,12/7/2016 3:12,48374,191,64.98999786,0.129999995,120988,99.98999786,-1.5,5,499.9500122,434.9599915,-652.4299927,Central Africa,Kinshasa,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/12/2016 3:12,Second Class,5.52,9290.792592694586,"Kinshasa, Aketi, Kinshasa, République démocratique du Congo"
527,PAYMENT,5,2,76.90000153,227.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,9451,Smith,XXXXXXXXX,Home Office,PR,5723 Cinder Loop,725.0,5,Golf,18.23650742,-66.37051392,Africa,Casablanca,Marruecos,9451,12/8/2016 0:14,48434,502,22.5,0.090000004,121133,50.0,0.340000004,5,250.0,227.5,76.90000153,North Africa,Gran Casablanca,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/13/2016 0:14,Second Class,4.0,6791.998775573544,
528,PAYMENT,5,2,174.9799957,499.9500122,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,2439,Smith,XXXXXXXXX,Home Office,PR,7173 Fallen Vista,725.0,3,Footwear,18.28514671,-66.37062836,Europe,Messina,Italia,2439,9/16/2015 15:24,17719,191,0.0,0.0,44274,99.98999786,0.349999994,5,499.9500122,499.9500122,174.9799957,Southern Europe,Sicilia,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/21/2015 15:24,Second Class,5.43,8086.042084729731,"Messina, Sicilia, Italia"
529,PAYMENT,2,2,114.3899994,439.9599915,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,6416,Smith,XXXXXXXXX,Home Office,PR,2915 Quaking Pathway,725.0,3,Footwear,18.27504158,-66.37062836,Europe,Brindisi,Italia,6416,8/19/2015 3:10,15766,191,59.99000168,0.119999997,39413,99.98999786,0.25999999,5,499.9500122,439.9599915,114.3899994,Southern Europe,Apulia,PENDING_PAYMENT,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/21/2015 3:10,Second Class,4.8,8240.620170682856,"Brindisi, Puglia, Italia"
530,PAYMENT,5,2,136.75,290.9500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Jerry,6310,Deleon,XXXXXXXXX,Home Office,PR,772 Rustic Lagoon Crossing,725.0,4,Apparel,18.25740433,-66.37059784,Europe,Hamburgo,Alemania,6310,6/27/2015 18:29,12179,365,9.0,0.029999999,30449,59.99000168,0.469999999,5,299.9500122,290.9500122,136.75,Western Europe,Hamburgo,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/2/2015 18:29,Second Class,5.54,6790.230775677717,
531,PAYMENT,6,2,18.67000008,248.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9029,Bryan,XXXXXXXXX,Home Office,PR,285 Crystal Circuit,725.0,4,Apparel,18.26050758,-66.37062073,Europe,The Hague,Países Bajos,9029,8/25/2017 10:44,66275,365,50.99000168,0.170000002,165672,59.99000168,0.079999998,5,299.9500122,248.9600067,18.67000008,Western Europe,Holanda Meridional,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/31/2017 10:44,Second Class,4.44,7107.132752120788,"Den Haag, Zuid-Holland, Nederland"
532,PAYMENT,6,2,84.15000153,248.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Julie,295,Tanner,XXXXXXXXX,Home Office,PR,8172 Gentle Elk Beach,725.0,4,Apparel,18.35129356,-65.96311951,Europe,Viena,Austria,295,7/11/2015 19:10,13140,365,50.99000168,0.170000002,32869,59.99000168,0.340000004,5,299.9500122,248.9600067,84.15000153,Western Europe,Viena,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/17/2015 19:10,Second Class,5.02,6754.471632799975,
533,PAYMENT,5,2,-67.63999939,245.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9011,Smith,XXXXXXXXX,Home Office,PR,5959 Harvest Forest Boulevard,725.0,4,Apparel,18.22377396,-66.37060547,Europe,Duisburg,Alemania,9011,8/29/2015 0:42,16444,365,53.99000168,0.180000007,41061,59.99000168,-0.280000001,5,299.9500122,245.9600067,-67.63999939,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/3/2015 0:42,Second Class,5.85,7279.121324410453,"Duisburg, Nordrhein-Westfalen, Deutschland"
534,PAYMENT,2,2,50.95000076,195.9499969,Shipping on time,0,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6416,Smith,XXXXXXXXX,Home Office,PR,2915 Quaking Pathway,725.0,5,Golf,18.27504158,-66.37062836,Europe,Brindisi,Italia,6416,8/19/2015 3:10,15766,572,4.0,0.02,39411,39.99000168,0.25999999,5,199.9499969,195.9499969,50.95000076,Southern Europe,Apulia,PENDING_PAYMENT,,572,26,,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,TYR Boys' Team Digi Jammer,39.99000168,0,8/21/2015 3:10,Second Class,4.09,8240.620170682856,"Brindisi, Puglia, Italia"
535,PAYMENT,6,2,102.3799973,227.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,3570,Nelson,XXXXXXXXX,Home Office,PR,3909 Hidden Treasure Beach,725.0,5,Golf,18.28996849,-66.37054443,Europe,Nantes,Francia,3570,8/7/2017 6:33,65030,502,22.5,0.090000004,162550,50.0,0.449999988,5,250.0,227.5,102.3799973,Western Europe,Países del Loira,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/13/2017 6:33,Second Class,5.66,6643.281733305525,"Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, France"
536,PAYMENT,5,2,29.25,225.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1577,Smith,XXXXXXXXX,Home Office,PR,5274 Hidden Mall ,725.0,5,Golf,18.29444695,-66.37054443,Europe,Halifax,Reino Unido,1577,7/30/2015 23:31,14454,502,25.0,0.100000001,36153,50.0,0.129999995,5,250.0,225.0,29.25,Northern Europe,Inglaterra,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/4/2015 23:31,Second Class,5.94,6714.836465269813,"Halifax, Calderdale, West Yorkshire, England, HX1 1TH, United Kingdom"
537,PAYMENT,2,2,58.5,225.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,1086,Smith,XXXXXXXXX,Home Office,PR,1914 Iron Berry Edge,725.0,5,Golf,18.27879143,-66.37057495,Europe,Tamworth,Reino Unido,1086,7/20/2015 11:58,13736,502,25.0,0.100000001,34403,50.0,0.25999999,5,250.0,225.0,58.5,Northern Europe,Inglaterra,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/22/2015 11:58,Second Class,4.03,6708.116287251859,"Tamworth, Staffordshire, England, United Kingdom"
538,PAYMENT,5,2,-33.83000183,179.9600067,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,1568,Larson,XXXXXXXXX,Home Office,PR,9494 Bright Stead,725.0,5,Golf,18.22501564,-66.37062073,Europe,La Rochelle,Francia,1568,9/19/2017 7:43,67979,627,20.0,0.100000001,169947,39.99000168,-0.189999998,5,199.9499969,179.9600067,-33.83000183,Western Europe,Aquitania-Lemosín-Poitou-Charentes,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,9/24/2017 7:43,Second Class,5.55,6668.657289953074,"La Rochelle, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17000, France"
539,PAYMENT,6,2,84.37999725,225.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,3570,Nelson,XXXXXXXXX,Home Office,PR,3909 Hidden Treasure Beach,725.0,5,Golf,18.28996849,-66.37054443,Europe,Nantes,Francia,3570,8/7/2017 6:33,65030,502,25.0,0.100000001,162549,50.0,0.379999995,5,250.0,225.0,84.37999725,Western Europe,Países del Loira,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/13/2017 6:33,Second Class,4.54,6643.281733305525,"Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, France"
540,PAYMENT,6,2,-170.0,212.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,9029,Bryan,XXXXXXXXX,Home Office,PR,285 Crystal Circuit,725.0,5,Golf,18.26050758,-66.37062073,Europe,The Hague,Países Bajos,9029,8/25/2017 10:44,66275,502,37.5,0.150000006,165673,50.0,-0.800000012,5,250.0,212.5,-170.0,Western Europe,Holanda Meridional,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/31/2017 10:44,Second Class,4.94,7107.132752120788,"Den Haag, Zuid-Holland, Nederland"
541,PAYMENT,5,2,78.62999725,212.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Jordan,9047,Medina,XXXXXXXXX,Home Office,PR,5943 Dewy Autoroute,725.0,5,Golf,18.21671295,-66.37058258,Europe,Ratingen,Alemania,9047,8/10/2017 16:32,65264,502,37.5,0.150000006,163099,50.0,0.370000005,5,250.0,212.5,78.62999725,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/15/2017 16:32,Second Class,5.32,7285.659970840707,"Ratingen, Kreis Mettmann, Nordrhein-Westfalen, Deutschland"
542,PAYMENT,2,2,-72.62999725,290.5,Shipping on time,0,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,Lawrence,724,Mclaughlin,XXXXXXXXX,Home Office,PR,7291 Shady Nectar Cape,725.0,5,Golf,18.2275734,-66.0435791,Europe,Bobigny,Francia,724,6/24/2015 5:21,11936,565,59.5,0.170000002,29830,70.0,-0.25,5,350.0,290.5,-72.62999725,Western Europe,Isla de Francia,PENDING_PAYMENT,,565,26,,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey,adidas Youth Germany Black/Red Away Match Soc,70.0,0,6/26/2015 5:21,Second Class,5.66,6935.802515228779,"Bobigny, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93000, France"
543,PAYMENT,6,2,-5.130000114,205.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Terry,9120,Trujillo,XXXXXXXXX,Home Office,PR,5763 Green Crossing,725.0,5,Golf,18.26249504,-66.3705368,Europe,Wiesbaden,Alemania,9120,7/22/2015 17:56,13890,502,45.0,0.180000007,34784,50.0,-0.029999999,5,250.0,205.0,-5.130000114,Western Europe,Hesse,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/28/2015 17:56,Second Class,4.09,7379.734724956801,"Wiesbaden, Hessen, Deutschland"
544,PAYMENT,2,2,25.20999908,96.94999695,Shipping on time,0,36,Golf Balls,Caguas,Puerto Rico,XXXXXXXXX,Kevin,7603,Smith,XXXXXXXXX,Home Office,PR,4103 Rocky View Harbour,725.0,6,Outdoors,18.20493317,-66.37052155,Europe,Galati,Rumania,7603,1/17/2017 18:23,51226,804,3.0,0.029999999,128006,19.98999977,0.25999999,5,99.94999695,96.94999695,25.20999908,Eastern Europe,Galati,PENDING_PAYMENT,,804,36,,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove,Glove It Women's Imperial Golf Glove,19.98999977,0,1/19/2017 18:23,Second Class,5.75,8924.766049971659,"Galați, România"
545,PAYMENT,2,2,112.8000031,240.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Anthony,6746,Sanchez,XXXXXXXXX,Home Office,PR,6036 Noble Blossom Wynd,725.0,5,Golf,18.2505703,-66.37058258,LATAM,Lázaro Cárdenas,México,6746,2/6/2017 11:21,52576,502,10.0,0.039999999,131420,50.0,0.469999999,5,250.0,240.0,112.8000031,Central America,Michoacán,PAYMENT_REVIEW,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/8/2017 11:21,Second Class,5.28,3786.0678668135283,"Lázaro Cárdenas, Michoacán, 60950, México"
546,PAYMENT,3,2,6.809999943,158.3500061,Late delivery,1,13,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Mary,5007,Smith,XXXXXXXXX,Home Office,PR,2264 Thunder Abbey,725.0,3,Footwear,18.24984551,-66.37050629,LATAM,Irapuato,México,5007,2/15/2017 14:40,53202,282,1.600000024,0.01,132932,31.98999977,0.039999999,5,159.9499969,158.3500061,6.809999943,Central America,Guanajuato,PENDING_PAYMENT,,282,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide,Under Armour Women's Ignite PIP VI Slide,31.98999977,0,2/18/2017 14:40,Second Class,4.5,3675.874370056064,"Irapuato, Guanajuato, 36500, México"
547,DEBIT,4,2,105.5999985,351.9899902,Late delivery,1,10,Strength Training,Caguas,Puerto Rico,XXXXXXXXX,Mary,1566,Simon,XXXXXXXXX,Consumer,PR,7595 Cotton Log Row,725.0,3,Footwear,18.27092362,-66.37060547,Europe,Arnhem,Países Bajos,1566,9/16/2017 0:32,67753,203,48.0,0.119999997,169391,399.9899902,0.300000012,1,399.9899902,351.9899902,105.5999985,Western Europe,Güeldres,COMPLETE,,203,10,,http://images.acmesports.sports/GoPro+HERO3%2B+Black+Edition+Camera,GoPro HERO3+ Black Edition Camera,399.9899902,0,9/20/2017 0:32,Second Class,4.82,7218.272166757847,"Arnhem, Gelderland, Nederland"
548,DEBIT,2,2,40.88999939,86.98999786,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,2918,Myers,XXXXXXXXX,Consumer,PR,2519 Cinder Orchard,725.0,3,Footwear,18.20765305,-66.37055969,Europe,Parma,Italia,2918,8/14/2015 2:18,15421,191,13.0,0.129999995,38553,99.98999786,0.469999999,1,99.98999786,86.98999786,40.88999939,Southern Europe,Emilia-Romaña,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/16/2015 2:18,Second Class,4.48,7566.484354638186,"Parma, Emilia-Romagna, Italia"
549,DEBIT,6,2,-1.389999986,23.51000023,Late delivery,1,13,Electronics,Caguas,Puerto Rico,XXXXXXXXX,Joyce,1491,Smith,XXXXXXXXX,Consumer,PR,164 Stony Field,725.0,3,Footwear,18.29643822,-66.37062073,Europe,Vantaa,Finlandia,1491,7/13/2015 0:57,13225,273,4.480000019,0.159999996,33089,27.98999977,-0.059999999,1,27.98999977,23.51000023,-1.389999986,Northern Europe,Uusimaa,COMPLETE,,273,13,,http://images.acmesports.sports/Under+Armour+Kids%27+Mercenary+Slide,Under Armour Kids' Mercenary Slide,27.98999977,0,7/19/2015 0:57,Second Class,5.02,8334.111832677061,"Vantaa, Helsingin seutukunta, Uusimaa, Etelä-Suomen aluehallintovirasto, Manner-Suomi, Suomi / Finland"
550,DEBIT,3,2,144.4400024,461.480011,Late delivery,1,66,Crafts,Caguas,Puerto Rico,XXXXXXXXX,Octavia,14915,French,XXXXXXXXX,Consumer,PR,9126 Wishing Expressway,725.0,4,Apparel,18.27996063,-66.0370636,Europe,Rome,Italia,14915,11/7/2017 16:56,71362,1353,0.0,0.0,174677,461.480011,0.310000002,1,461.480011,461.480011,144.4400024,Southern Europe,Lacio,COMPLETE,,1353,66,,http://images.acmesports.sports/Porcelain+crafts,Porcelain crafts,461.480011,0,11/10/2017 16:56,Second Class,5.56,7739.234631825706,"Roma, Roma Capitale, Lazio, Italia"
551,DEBIT,3,2,48.09999847,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,9619,Smith,XXXXXXXXX,Consumer,PR,190 Heather View,725.0,4,Apparel,18.27352142,-66.3705368,Europe,Vicenza,Italia,9619,7/13/2015 3:24,13232,403,0.0,0.0,33103,129.9900055,0.370000005,1,129.9900055,129.9900055,48.09999847,Southern Europe,Véneto,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/16/2015 3:24,Second Class,4.2,7650.5169010304135,"Vicenza, Arcugnano, Vicenza, Veneto, Italia"
552,DEBIT,4,2,144.0,299.9899902,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,1566,Simon,XXXXXXXXX,Consumer,PR,7595 Cotton Log Row,725.0,4,Apparel,18.27092362,-66.37060547,Europe,Arnhem,Países Bajos,1566,9/16/2017 0:32,67753,364,0.0,0.0,169394,299.9899902,0.479999989,1,299.9899902,299.9899902,144.0,Western Europe,Güeldres,COMPLETE,,364,17,,http://images.acmesports.sports/Total+Gym+1400,Total Gym 1400,299.9899902,0,9/20/2017 0:32,Second Class,5.81,7218.272166757847,"Arnhem, Gelderland, Nederland"
553,DEBIT,5,2,11.18000031,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,John,778,Buckley,XXXXXXXXX,Consumer,PR,9598 Cinder Close,725.0,4,Apparel,18.2275734,-66.0437088,Europe,Villeneuve-le-Roi,Francia,778,10/2/2017 11:01,68879,403,0.0,0.0,172187,129.9900055,0.090000004,1,129.9900055,129.9900055,11.18000031,Western Europe,Isla de Francia,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,10/7/2017 11:01,Second Class,4.18,6931.884881645847,"Villeneuve-le-Roi, L'Haÿ-les-Roses, Val-de-Marne, Île-de-France, France métropolitaine, 94290, France"
